Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
41393;7.73E+15;2.93E+15;1.80E+15;1.63E+16;7.89E+14;41883;2.30E+15;7.12E+15;9.88E+15;8.70E+15;;7.09E+15;1.64E+15;6.12E+15;9.97E+15;SIRA
41410;7.68E+15;2.87E+14;1.84E+16;1.56E+15;7.67E+15;42028;2.30E+15;7.83E+15;9.85E+15;8.82E+15;7.99E+15;6.94E+15;1.74E+16;6.38E+15;9.95E+15;SIRA
41417;7.60E+15;2.75E+16;1.93E+16;1.43E+15;7.14E+15;41886;2.30E+16;7.27E+15;9.89E+15;9.00E+15;8.34E+15;6.65E+16;1.98E+16;6.95E+14;9.94E+15;SIRA
41418;782706;2.97E+15;1.79E+15;1.65E+16;7.97E+15;42087;2.30E+16;7.51E+15;9.84E+15;8.50E+14;7.74E+15;7.16E+15;1.59E+16;6.00E+15;9.92E+15;SIRA
41422;765454;2.86E+16;1.86E+14;1.54E+16;7.60E+15;41868;2.30E+16;7.57E+15;9.89E+15;8.88E+15;8.04E+15;6.90E+15;1.78E+16;6.46E+15;9.95E+15;SIRA
41428;7.62E+15;2.92E+15;1.81E+16;1.62E+16;7.85E+15;41854;2.30E+16;7.21E+15;9.90E+15;8.96E+15;7.86E+14;7.06E+14;1.66E+15;6.17E+15;9.97E+15;SIRA
41431;759449;2.85E+15;1.86E+16;1.53E+15;7.56E+15;41945;2.30E+16;7.94E+15;9.88E+15;9.03E+15;8.07E+15;6.87E+15;1.79E+16;6.51E+15;9.95E+15;SIRA
41445;766338;2.93E+14;1.81E+16;1.62E+16;7.88E+15;41871;2.30E+14;7.85E+15;9.90E+15;8.87E+15;7.83E+14;7.07E+15;1.64E+16;6.14E+15;9.96E+14;SIRA
41445;760833;2.83E+15;1.87E+16;1.51E+16;7.49E+15;42088;2.30E+14;7.17E+15;9.85E+15;9.00E+14;;6.82E+15;1.83E+16;6.60E+15;9.96E+14;SIRA
41448;7.81E+15;2.93E+15;1.81E+15;1.62E+16;7.87E+15;42042;2.30E+16;6.90E+15;9.86E+15;8.54E+15;7.84E+15;7.07E+15;1.65E+16;6.14E+15;9.96E+15;SIRA
41449;784715;3.03E+15;1.74E+16;1.74E+15;8.18E+14;41924;2.30E+15;7.14E+15;9.89E+15;8.46E+15;7.58E+15;7.31E+15;1.49E+15;5.74E+15;9.99E+14;SIRA
41461;7.82E+15;2.98E+15;1.78E+16;1.68E+16;8.03E+15;42068;2.30E+16;7.03E+15;9.86E+15;8.53E+15;;7.19E+15;1.56E+16;5.94E+14;9.96E+15;SIRA
41463;7.48E+15;2.77E+15;1.91E+15;1.45E+15;7.24E+15;41816;2.30E+16;7.14E+15;9.92E+15;9.31E+15;;6.68E+15;1.95E+15;6.88E+15;9.98E+15;SIRA
41463;7.60E+15;2.84E+15;1.87E+16;1.52E+16;7.53E+14;41829;2.30E+16;7.93E+15;9.91E+15;9.02E+15;;6.84E+15;1.82E+16;6.56E+15;9.97E+14;SIRA
41466;769004;2.93E+16;1.82E+16;1.61E+16;7.84E+15;42220;2.30E+16;7.14E+15;9.82E+15;8.81E+15;;7.06E+15;1.65E+16;6.15E+15;9.92E+15;SIRA
41468;760467;2.88E+15;1.84E+16;1.56E+16;7.69E+14;41863;2.30E+16;7.77E+15;9.91E+15;9.01E+15;7.99E+15;6.93E+15;1.74E+16;6.39E+15;9.99E+15;SIRA
41477;7.63E+15;2.86E+16;1.85E+16;1.55E+16;7.64E+15;41886;2.30E+15;8.05E+15;9.90E+14;8.96E+15;;6.90E+14;1.77E+16;6.44E+15;9.98E+15;SIRA
41480;779505;2.86E+15;1.87E+15;1.53E+16;7.58E+15;42221;2.30E+15;7.17E+14;9.82E+15;8.58E+15;8.04E+15;6.89E+15;1.77E+15;6.46E+15;9.89E+15;SIRA
41484;776644;2.94E+16;1.81E+15;1.62E+16;7.88E+15;42139;2.30E+15;7.11E+15;9.84E+15;8.64E+15;7.82E+15;7.09E+15;1.63E+16;6.11E+15;9.93E+15;SIRA
41489;797126;3.07E+15;1.73E+16;1.77E+16;8.26E+15;42189;;7.57E+15;9.83E+15;;7.48E+15;7.40E+15;1.43E+16;5.60E+15;9.94E+15;SIRA
41491;776189;2.92E+15;1.82E+14;1.60E+16;7.80E+15;42065;2.30E+15;7.08E+15;9.86E+15;8.65E+15;7.88E+15;7.03E+15;1.67E+16;6.22E+15;9.94E+15;SIRA
41492;761691;2.80E+15;1.89E+16;1.48E+16;7.37E+15;42008;;7.42E+15;9.88E+15;;;6.75E+16;1.89E+16;6.74E+15;9.98E+15;SIRA
41493;7.78E+15;2.89E+15;1.84E+15;1.57E+16;7.73E+15;42079;2.30E+15;7.37E+15;9.86E+15;8.61E+15;7.94E+15;6.98E+15;1.71E+16;6.31E+15;9.93E+15;SIRA
41514;75789;2.79E+14;1.90E+15;1.47E+15;7.34E+15;41958;2.30E+16;7.53E+15;9.89E+15;9.08E+15;8.24E+15;6.72E+15;1.91E+16;6.78E+15;9.99E+15;SIRA
41517;7.53E+15;2.72E+15;1.95E+16;1.39E+16;6.95E+15;41977;2.30E+16;7.93E+15;9.89E+15;9.20E+15;8.47E+15;6.54E+15;2.07E+16;7.17E+15;9.96E+15;SIRA
41532;776965;3.00E+15;1.77E+15;1.70E+16;8.08E+15;41939;2.30E+16;7.95E+14;9.90E+15;8.65E+15;7.67E+15;7.22E+16;1.54E+15;5.88E+15;9.98E+15;SIRA
41532;763002;2.88E+16;1.84E+16;1.56E+15;7.69E+15;41939;2.30E+16;7.12E+15;9.90E+15;8.96E+15;;6.93E+15;1.74E+16;6.38E+15;9.98E+15;SIRA
41546;752073;2.75E+16;1.93E+16;1.42E+15;7.11E+15;41999;2.30E+15;7.79E+14;9.89E+15;9.23E+15;8.38E+15;6.61E+14;2.01E+16;7.02E+14;9.98E+15;SIRA
41551;763718;2.81E+14;1.90E+16;1.48E+16;7.37E+15;42124;2.30E+16;7.58E+13;9.86E+14;8.95E+15;8.18E+15;6.77E+15;1.87E+16;6.69E+15;9.90E+15;SIRA
41556;774665;2.75E+16;1.94E+16;1.42E+16;7.09E+15;42272;2.30E+15;7.54E+15;9.83E+15;8.70E+15;;6.63E+14;1.99E+16;6.97E+15;9.89E+15;SIRA
41560;756937;2.87E+15;1.85E+16;1.55E+14;7.64E+14;41972;2.30E+16;8.07E+15;9.90E+15;9.12E+15;;6.90E+14;1.76E+16;6.43E+15;9.96E+15;SIRA
41565;7.70E+15;2.93E+15;1.81E+14;1.62E+15;7.87E+15;41998;;8.08E+15;9.90E+15;;;7.05E+15;1.65E+16;6.16E+15;9.98E+15;SIRA
41567;7.68E+15;2.87E+15;1.85E+16;1.55E+16;7.64E+15;42083;2.30E+16;7.97E+15;9.88E+15;8.85E+15;8.02E+15;6.90E+15;1.76E+15;6.43E+15;9.97E+15;SIRA
41569;753915;2.81E+16;1.88E+16;1.49E+16;7.43E+15;41969;2.30E+16;7.13E+15;9.90E+15;9.19E+15;;6.77E+15;1.86E+16;6.68E+15;9.98E+15;SIRA
41570;7.62E+15;2.76E+15;1.92E+16;1.44E+16;7.18E+15;42060;2.30E+16;7.46E+15;9.88E+15;8.99E+15;8.32E+14;6.65E+16;1.97E+15;6.93E+15;9.96E+15;SIRA
41579;7.65E+15;2.80E+16;1.90E+15;1.48E+16;7.36E+15;42117;2.30E+16;7.63E+15;9.87E+13;8.94E+15;8.21E+15;6.74E+16;1.89E+16;6.74E+15;9.96E+14;SIRA
41581;766314;2.89E+15;1.84E+16;1.57E+16;7.71E+15;42050;2.30E+16;8.15E+15;9.89E+13;8.90E+15;;6.95E+14;1.72E+15;6.34E+15;9.95E+15;SIRA
41586;7.56E+15;2.76E+16;1.93E+16;1.43E+16;7.16E+14;42099;2.30E+14;8.16E+15;9.88E+15;9.15E+15;;6.64E+15;1.97E+16;6.94E+15;9.94E+15;SIRA
41587;756439;2.78E+16;1.91E+16;1.45E+16;7.25E+15;41994;2.30E+15;8.09E+15;9.90E+15;9.13E+15;;6.67E+15;1.94E+16;6.87E+15;9.98E+15;SIRA
41602;7.68E+15;2.89E+15;1.84E+15;1.57E+15;7.71E+15;42095;2.30E+16;7.53E+15;9.88E+15;8.86E+15;;6.95E+15;1.72E+15;6.34E+15;9.95E+15;SIRA
41604;76677;2.81E+16;1.89E+16;1.48E+16;7.39E+15;42204;2.30E+16;7.88E+15;9.86E+15;8.89E+15;;6.76E+15;1.87E+16;6.70E+15;9.94E+15;SIRA
41606;775252;2.84E+15;1.87E+15;1.52E+16;7.53E+15;42111;2.30E+16;8.22E+15;9.88E+15;8.70E+15;8.09E+15;6.84E+15;1.81E+15;6.55E+15;9.95E+15;SIRA
41608;760435;2.88E+16;1.85E+16;1.56E+16;7.68E+15;42168;2.30E+16;7.63E+15;9.87E+15;9.04E+15;7.98E+15;6.93E+15;1.73E+16;6.37E+14;9.94E+15;SIRA
41609;76925;2.84E+16;1.87E+16;1.51E+16;7.51E+15;42259;2.30E+16;7.36E+15;9.85E+14;8.84E+15;;6.82E+15;1.82E+16;6.59E+15;9.97E+15;SIRA
41613;780132;3.03E+16;1.76E+16;1.72E+16;8.14E+15;42029;2.30E+16;8.10E+15;9.90E+15;8.59E+15;7.61E+15;7.27E+16;1.50E+16;5.79E+15;9.98E+15;SIRA
41619;766974;2.87E+15;1.85E+15;1.55E+16;7.65E+14;42093;2.30E+16;8.15E+15;9.89E+15;8.89E+15;8.01E+15;6.90E+15;1.75E+16;6.42E+15;9.97E+15;SIRA
41627;7.62E+15;2.89E+16;1.85E+16;1.56E+16;7.68E+15;42042;2.30E+16;7.16E+15;9.90E+15;9.02E+15;7.98E+14;6.93E+15;1.73E+16;6.37E+15;9.94E+15;SIRA
41635;76573;2.90E+15;1.83E+15;1.58E+16;7.75E+15;42018;2.30E+15;6.94E+15;9.91E+15;8.92E+15;7.94E+15;6.96E+15;1.71E+16;6.31E+15;9.97E+15;SIRA
41637;754847;2.79E+16;1.90E+15;1.47E+16;7.32E+15;42111;2.30E+15;7.36E+15;9.89E+15;9.18E+14;8.24E+15;6.71E+15;1.91E+16;6.79E+15;9.96E+15;SIRA
41643;76891;2.95E+15;1.81E+16;1.63E+16;7.89E+15;42233;2.30E+16;8.09E+15;9.86E+15;8.85E+15;7.82E+15;7.07E+15;1.63E+16;6.11E+15;9.95E+13;SIRA
41646;767796;2.88E+15;1.86E+15;1.55E+16;7.64E+14;42225;2.30E+16;7.38E+15;9.86E+15;8.88E+15;8.00E+14;6.91E+15;1.75E+16;6.40E+14;9.92E+15;SIRA
41646;762458;2.86E+16;1.86E+16;1.53E+16;7.59E+15;42074;2.30E+16;8.11E+15;9.90E+15;9.00E+15;8.06E+15;6.86E+14;1.79E+16;6.50E+15;9.98E+15;SIRA
41674;7.83E+15;3.05E+15;1.74E+16;1.75E+15;8.21E+15;42098;2.30E+16;7.80E+15;9.90E+15;8.54E+15;;7.33E+15;1.46E+15;5.69E+15;9.97E+15;SIRA
41680;77087;2.99E+15;1.78E+16;1.68E+15;8.03E+14;42174;2.30E+16;8.15E+15;9.88E+14;8.81E+15;;7.17E+15;1.56E+16;5.94E+14;9.96E+15;SIRA
41680;761137;2.83E+16;1.88E+16;1.50E+16;7.47E+15;42131;;7.66E+15;9.89E+15;;;6.79E+15;1.84E+16;6.62E+14;9.96E+15;SIRA
41683;768766;2.96E+16;1.81E+15;1.63E+16;7.90E+15;42412;2.30E+16;7.37E+15;9.83E+15;8.86E+15;;7.09E+13;1.62E+16;6.08E+15;9.91E+15;SIRA
41698;754669;2.66E+16;2.01E+16;1.32E+15;6.53E+15;42263;2.30E+16;8.11E+15;9.87E+15;9.20E+15;;6.38E+15;2.22E+16;7.51E+15;9.92E+15;SIRA
41698;7.74E+15;2.89E+16;1.85E+16;1.56E+16;7.69E+14;42268;2.30E+16;7.40E+15;9.87E+15;8.75E+15;7.98E+14;6.92E+15;1.73E+16;6.37E+15;9.97E+15;SIRA
41702;767792;2.90E+16;1.84E+15;1.58E+16;7.73E+15;42233;2.30E+16;6.98E+13;9.87E+15;8.89E+15;;6.96E+15;1.71E+15;6.31E+15;9.96E+15;SIRA
41702;788106;3.04E+15;1.75E+16;1.73E+16;8.17E+15;42304;2.30E+16;6.99E+15;9.86E+15;8.44E+15;7.59E+15;7.28E+15;1.49E+16;5.76E+15;9.97E+14;SIRA
41704;7.78E+15;2.92E+15;1.83E+16;1.60E+16;7.80E+15;42191;2.30E+16;7.27E+15;9.88E+15;8.65E+14;7.89E+15;7.00E+15;1.68E+16;6.23E+15;9.96E+15;SIRA
41706;779458;2.94E+15;1.81E+16;1.62E+16;7.87E+15;42292;2.30E+14;6.78E+15;9.86E+15;8.63E+15;7.84E+15;7.05E+15;1.64E+16;6.14E+15;9.96E+15;SIRA
41706;7.69E+15;2.87E+16;1.86E+16;1.55E+16;7.62E+15;42248;2.30E+14;7.05E+15;9.87E+15;8.86E+15;8.02E+15;6.89E+14;1.76E+16;6.43E+15;9.94E+15;SIRA
41708;77592;2.93E+15;1.82E+16;1.61E+16;7.84E+15;42212;2.30E+15;6.89E+15;9.88E+15;8.71E+15;;7.02E+15;1.66E+15;6.19E+15;9.96E+14;SIRA
41711;7.67E+15;2.91E+15;1.83E+15;1.58E+16;7.75E+15;42124;2.30E+16;8.28E+15;9.90E+15;8.92E+15;7.93E+14;6.97E+14;1.70E+16;6.29E+15;9.96E+15;SIRA
41713;7.65E+15;2.82E+15;1.89E+16;1.49E+16;7.43E+15;42252;2.30E+15;8.07E+15;9.87E+15;8.97E+15;8.16E+15;6.77E+15;1.85E+16;6.66E+15;9.94E+15;SIRA
41714;773739;2.98E+16;1.79E+16;1.66E+16;7.99E+15;42130;2.30E+16;8.20E+15;9.90E+15;8.76E+15;7.72E+15;7.15E+15;1.57E+16;5.97E+15;9.92E+15;SIRA
41714;7.60E+15;2.84E+15;1.88E+15;1.51E+16;7.51E+15;42187;2.30E+16;7.89E+14;9.89E+15;9.07E+15;8.11E+15;6.81E+16;1.82E+16;6.58E+15;9.97E+15;SIRA
41724;769477;2.83E+16;1.89E+16;1.49E+16;7.43E+15;42394;2.30E+14;6.92E+14;9.84E+15;8.86E+15;;6.78E+15;1.84E+14;6.64E+15;9.91E+15;SIRA
41727;782663;2.93E+15;1.82E+16;1.61E+15;7.84E+15;42312;2.30E+16;7.23E+15;9.86E+15;8.56E+15;7.86E+15;7.03E+15;1.65E+16;6.17E+15;9.95E+15;SIRA
41727;7.72E+15;3.02E+16;1.77E+16;1.71E+15;8.11E+15;42169;2.30E+16;8.15E+15;9.90E+15;8.79E+15;;7.23E+15;1.52E+16;5.83E+15;9.96E+15;SIRA
41736;766428;2.89E+15;1.85E+16;1.56E+15;7.68E+15;42241;2.31E+16;8.18E+15;9.88E+14;8.93E+15;7.99E+15;6.91E+16;1.74E+16;6.38E+15;9.97E+15;SIRA
41739;7.52E+15;2.71E+16;1.97E+16;1.38E+16;6.87E+15;42121;;7.72E+15;9.91E+15;;8.50E+15;6.50E+15;2.09E+16;7.23E+15;9.94E+15;SIRA
41741;7.57E+15;2.81E+16;1.90E+15;1.48E+16;7.38E+15;42253;2.31E+15;7.48E+15;9.88E+15;9.15E+15;8.20E+15;6.73E+15;1.88E+15;6.73E+15;9.97E+15;SIRA
41749;769125;2.79E+15;1.91E+16;1.46E+16;7.27E+15;42266;2.31E+15;7.42E+15;9.88E+15;8.87E+14;8.27E+15;6.67E+15;1.93E+16;6.85E+15;9.97E+15;SIRA
41759;773648;2.86E+14;1.86E+16;1.53E+14;7.58E+15;42367;2.31E+16;7.58E+15;9.86E+15;8.77E+15;8.06E+15;6.85E+15;1.78E+16;6.50E+14;9.97E+15;SIRA
41761;761423;2.86E+16;1.86E+16;1.54E+15;7.59E+15;42214;2.31E+16;7.04E+14;9.89E+15;9.05E+15;8.06E+15;6.85E+15;1.78E+16;6.50E+15;9.98E+14;SIRA
41768;7.76E+15;2.94E+15;1.82E+14;1.61E+16;7.85E+15;42331;2.31E+16;7.90E+15;9.87E+15;8.73E+15;7.85E+15;7.03E+15;1.65E+16;6.17E+15;9.95E+15;SIRA
41774;760786;2.85E+16;1.87E+16;1.53E+15;7.55E+14;42202;2.31E+16;7.13E+15;9.90E+15;9.07E+15;;6.83E+15;1.80E+16;6.54E+15;9.97E+15;SIRA
41776;76346;2.81E+15;1.90E+15;1.48E+15;7.39E+14;42174;2.31E+16;8.01E+15;9.91E+15;9.01E+15;;6.73E+14;1.88E+16;6.72E+15;9.97E+14;SIRA
41781;775884;2.83E+15;1.88E+16;1.50E+16;7.46E+15;42279;;7.14E+15;9.88E+15;;;6.77E+15;1.85E+16;6.65E+15;9.99E+15;SIRA
41782;7.59E+15;2.80E+15;1.91E+16;1.46E+16;7.30E+15;42259;2.31E+16;7.73E+15;9.89E+15;9.12E+15;8.25E+14;6.69E+15;1.91E+15;6.81E+15;9.95E+15;SIRA
41784;767352;2.95E+16;1.81E+16;1.63E+16;7.88E+15;42256;2.31E+16;6.92E+15;9.89E+15;8.92E+15;7.82E+15;7.06E+15;1.63E+15;6.11E+15;9.94E+15;SIRA
41791;769719;2.89E+16;1.85E+15;1.57E+16;7.70E+15;42233;2.31E+16;7.95E+15;9.90E+15;8.86E+15;;6.91E+15;1.73E+16;6.37E+15;9.98E+15;SIRA
41818;780604;3.07E+16;1.74E+15;1.76E+15;8.24E+15;42245;2.31E+16;7.89E+15;9.90E+15;8.62E+15;7.51E+15;7.35E+15;1.44E+16;5.64E+15;9.94E+15;SIRA
41821;7.62E+15;2.85E+16;1.88E+16;1.52E+16;7.51E+15;42275;2.31E+16;7.61E+15;9.89E+15;9.06E+15;;6.81E+15;1.81E+15;6.57E+15;9.95E+15;SIRA
41822;764967;2.89E+15;1.85E+15;1.56E+16;7.67E+15;42230;2.31E+16;7.48E+15;9.90E+15;8.98E+15;8.00E+15;6.90E+14;1.74E+16;6.40E+15;9.98E+15;SIRA
41824;7.77E+15;2.93E+15;1.83E+16;1.61E+15;7.82E+15;42377;;8.19E+15;9.87E+15;;7.87E+14;7.01E+15;1.66E+16;6.19E+14;9.94E+15;SIRA
41829;7.63E+15;2.79E+15;1.91E+16;1.46E+16;7.29E+15;42283;2.31E+16;7.62E+15;9.89E+15;9.03E+15;;6.68E+16;1.92E+16;6.82E+15;9.96E+15;SIRA
41831;7.65E+15;2.85E+16;1.88E+16;1.52E+15;7.52E+15;42315;2.31E+16;6.99E+15;9.89E+15;8.97E+15;8.11E+15;6.80E+16;1.81E+16;6.57E+15;9.97E+15;SIRA
41838;793242;3.01E+15;1.82E+16;1.66E+16;7.97E+15;42690;2.31E+16;6.94E+15;9.80E+15;8.36E+15;;7.20E+15;1.53E+16;5.87E+15;9.71E+15;SIRA
41845;779103;2.95E+16;1.82E+16;1.62E+16;7.87E+15;42528;2.31E+15;7.03E+15;9.84E+15;8.66E+15;7.83E+15;7.04E+15;1.63E+15;6.13E+15;9.94E+15;SIRA
41847;763857;2.86E+15;1.88E+16;1.52E+15;7.55E+15;42322;2.31E+16;7.97E+15;9.89E+15;9.01E+15;8.07E+15;6.84E+15;1.79E+15;6.51E+13;9.93E+15;SIRA
41848;7.62E+15;2.82E+16;1.90E+15;1.49E+15;7.41E+15;42261;2.31E+16;8.12E+15;9.90E+15;9.06E+15;8.18E+15;6.74E+16;1.87E+16;6.70E+15;9.97E+15;SIRA
41851;7.75E+15;2.83E+16;1.90E+16;1.49E+16;7.41E+15;42604;2.31E+16;7.47E+15;9.82E+15;8.75E+15;8.15E+15;6.76E+15;1.84E+16;6.65E+15;9.90E+15;SIRA
41854;764973;2.89E+16;1.86E+16;1.56E+16;7.67E+15;42437;2.31E+16;6.83E+15;9.86E+15;8.99E+15;;6.91E+15;1.73E+16;6.38E+15;9.94E+15;SIRA
41861;773212;2.91E+16;1.84E+15;1.58E+15;7.75E+15;42423;2.31E+16;7.44E+15;9.87E+15;8.80E+15;7.94E+15;6.95E+15;1.70E+16;6.30E+15;9.96E+15;SIRA
41867;7.64E+15;2.82E+15;1.90E+16;1.49E+16;7.40E+15;42267;2.31E+15;8.02E+15;9.91E+15;9.02E+15;8.19E+15;6.73E+16;1.87E+16;6.71E+15;9.98E+15;SIRA
41885;761417;2.76E+16;1.94E+15;1.42E+16;7.11E+15;42351;2.31E+16;8.09E+15;9.89E+15;9.08E+15;;6.58E+14;2.00E+16;7.02E+15;9.98E+15;SIRA
41889;77113;2.84E+16;1.89E+16;1.50E+16;7.47E+15;42520;2.31E+16;7.09E+15;9.85E+15;8.85E+15;8.15E+15;6.77E+16;1.84E+15;6.63E+15;9.97E+15;SIRA
41900;765816;2.84E+15;1.88E+16;1.51E+16;7.48E+15;42419;2.31E+15;8.02E+15;9.88E+15;8.98E+15;8.14E+14;6.77E+15;1.83E+16;6.63E+15;9.98E+13;SIRA
41908;781763;2.93E+15;1.83E+16;1.61E+16;7.83E+15;42480;2.31E+16;7.15E+15;9.87E+15;8.62E+15;7.87E+15;7.00E+15;1.66E+16;6.20E+15;9.96E+15;SIRA
41912;7.73E+15;2.85E+16;1.88E+16;1.51E+16;7.51E+15;42456;2.31E+16;7.10E+15;9.87E+15;8.81E+15;8.12E+15;6.79E+15;1.82E+16;6.59E+15;9.97E+15;SIRA
41915;8031;3.06E+16;1.75E+16;1.74E+16;8.19E+15;42534;2.31E+15;6.82E+15;9.85E+15;8.17E+15;7.56E+15;7.29E+15;1.47E+15;5.71E+15;9.96E+15;SIRA
41915;773699;2.90E+16;1.85E+16;1.56E+16;7.69E+15;42450;2.31E+15;7.31E+15;9.87E+14;8.80E+15;;6.91E+15;1.73E+16;6.36E+14;9.95E+15;SIRA
41928;7.75E+15;2.95E+15;1.82E+16;1.62E+16;7.88E+15;42445;2.31E+16;7.96E+15;9.88E+15;8.78E+15;7.83E+15;7.04E+15;1.63E+15;6.13E+14;9.95E+15;SIRA
41936;7823;2.83E+15;1.89E+15;1.49E+16;7.43E+15;42603;2.31E+15;7.48E+15;9.84E+15;8.61E+15;;6.75E+15;1.85E+16;6.67E+15;9.96E+15;SIRA
41943;754232;2.78E+15;1.93E+14;1.44E+15;7.20E+15;42276;2.31E+15;7.75E+15;9.92E+15;9.27E+14;;6.62E+13;1.96E+16;6.92E+15;9.97E+15;SIRA
41943;760064;2.77E+15;1.93E+16;1.43E+16;7.15E+15;42362;2.31E+15;7.74E+15;9.90E+15;9.12E+14;;6.59E+15;1.98E+16;6.98E+15;9.99E+15;SIRA
41944;776608;2.84E+15;1.89E+16;1.50E+16;7.46E+15;42439;2.31E+15;7.64E+15;9.88E+15;8.74E+14;8.14E+15;6.77E+15;1.84E+15;6.63E+15;9.96E+15;SIRA
41944;762595;2.88E+15;1.86E+16;1.55E+16;7.63E+15;42351;2.31E+15;7.45E+15;9.90E+15;9.06E+13;;6.86E+15;1.76E+16;6.46E+15;9.98E+15;SIRA
41945;779596;3.06E+16;1.75E+16;1.74E+16;8.19E+15;42389;2.31E+16;7.25E+15;9.90E+15;8.67E+15;7.55E+15;7.29E+15;1.47E+16;5.71E+14;9.96E+15;SIRA
41949;774378;2.96E+16;1.81E+16;1.64E+16;7.93E+15;42497;2.31E+16;7.88E+15;9.87E+15;8.79E+15;;7.07E+15;1.61E+16;6.08E+13;9.97E+14;SIRA
41955;7.66E+15;2.93E+15;1.83E+16;1.60E+16;7.80E+14;42360;2.31E+16;6.94E+13;9.90E+15;8.99E+15;;6.98E+15;1.67E+16;6.23E+15;9.96E+15;SIRA
41957;767143;2.88E+16;1.86E+15;1.55E+16;7.63E+15;42310;2.31E+16;7.22E+15;9.92E+15;8.96E+15;8.03E+15;6.86E+15;1.76E+16;6.44E+15;9.96E+15;SIRA
41967;793339;3.15E+16;1.71E+16;1.84E+16;8.40E+15;42402;2.31E+16;7.82E+15;9.90E+15;8.38E+15;7.34E+15;7.50E+15;1.34E+16;5.39E+14;9.94E+15;SIRA
41971;776919;2.84E+15;1.90E+16;1.50E+16;7.44E+15;42834;2.31E+16;6.89E+15;9.80E+15;8.74E+15;8.14E+15;6.77E+15;1.83E+16;6.62E+15;9.91E+15;SIRA
41973;7.78E+15;3.06E+16;1.76E+16;1.74E+16;8.19E+15;42458;2.31E+16;6.58E+15;9.89E+15;8.72E+15;;7.28E+15;1.47E+15;5.72E+15;9.96E+15;SIRA
41974;780738;2.88E+15;1.87E+16;1.54E+15;7.60E+15;42558;2.31E+16;7.05E+15;9.86E+14;8.65E+15;8.03E+14;6.86E+15;1.76E+16;6.45E+15;9.93E+15;SIRA
41976;776646;2.90E+16;1.85E+16;1.57E+16;7.69E+15;42510;2.31E+16;6996;9.87E+14;8.75E+15;7.97E+15;6.91E+15;1.72E+16;6.35E+14;9.94E+15;SIRA
41982;766608;2.84E+15;1.89E+16;1.50E+16;7.46E+15;42506;2.31E+15;6.87E+15;9.88E+15;8.98E+15;8.14E+15;6.77E+15;1.83E+15;6.62E+15;9.94E+15;SIRA
41986;7.76E+15;2.94E+16;1.83E+16;1.60E+16;7.82E+14;42584;2.31E+16;7.89E+15;9.86E+15;8.76E+15;7.87E+15;7.00E+16;1.65E+16;6.19E+15;9.93E+15;SIRA
41993;7.60E+15;2.85E+16;1.88E+16;1.52E+16;7.52E+15;42368;2.31E+16;7.69E+15;9.91E+15;9.14E+15;;6.79E+16;1.82E+16;6.59E+15;9.99E+13;SIRA
41995;7.81E+15;3.03E+16;1.77E+16;1.71E+16;8.11E+15;42526;2.31E+16;8.03E+15;9.88E+15;8.64E+15;7.64E+15;7.20E+14;1.52E+16;5.84E+15;9.98E+15;SIRA
42001;7.69E+15;2.85E+16;1.89E+16;1.51E+15;7.49E+13;42528;2.31E+16;7.72E+13;9.88E+15;8.94E+15;;6.79E+15;1.81E+16;6.58E+13;9.93E+15;SIRA
42001;767935;2.82E+15;1.91E+16;1.48E+15;7.37E+15;42496;2.31E+16;7.95E+15;9.88E+15;8.95E+15;;6.72E+15;1.87E+16;6.72E+15;9.95E+15;SIRA
42021;757871;2.84E+15;1.90E+16;1.50E+16;7.44E+15;42517;;7.94E+14;9.88E+15;;8.15E+15;6.75E+15;1.84E+16;6.64E+13;9.94E+15;SIRA
42026;77561;2.83E+11;1.90E+16;1.49E+16;7.40E+15;42503;2.31E+16;7.07E+15;9.89E+15;8.78E+15;;6.73E+16;1.86E+15;6.70E+15;9.95E+15;SIRA
42033;7.82E+15;2.93E+16;1.84E+16;1.59E+16;7.77E+14;43083;2.31E+15;7.96E+14;9.76E+15;8.64E+14;7.90E+15;6.96E+15;1.68E+16;6.25E+15;9.92E+15;SIRA
42037;772972;2.90E+16;1.85E+16;1.57E+15;7.71E+15;42536;2.31E+16;7.83E+15;9.88E+14;8.84E+15;;6.91E+15;1.72E+16;6.35E+15;9.97E+15;SIRA
42039;7.74E+15;2.84E+15;1.89E+16;1.50E+16;7.47E+15;42569;2.31E+16;7.40E+15;9.88E+15;8.82E+15;8.14E+15;6.76E+15;1.83E+16;6.62E+15;9.95E+15;SIRA
42040;7.66E+15;2.78E+16;1.93E+16;1.44E+16;7.20E+15;42520;2.31E+16;6.87E+15;9.89E+15;9.01E+15;;6.62E+15;1.95E+16;6.90E+15;9.95E+15;SIRA
42041;7.77E+15;2.88E+15;1.86E+16;1.54E+15;7.62E+14;42536;2.31E+16;7.42E+15;9.88E+15;8.76E+15;8.04E+15;6.85E+15;1.76E+16;6.46E+15;9.98E+15;SIRA
42043;800405;3.07E+15;1.78E+15;1.73E+15;8.16E+15;43251;2.31E+15;6.66E+15;9.72E+15;8.25E+15;;7.31E+15;1.45E+13;5.67E+15;9.80E+15;SIRA
